rupture_tag,aggregate_loss,insured_loss
col=00~ses=0004~src=234-123~rup=003-01,3.0334736E+08,6.8735188E+04
col=00~ses=0004~src=234-25~rup=001-01,5.6488940E+07,0.0000000E+00
col=00~ses=0004~src=234-37~rup=001-01,8.8729208E+07,1.8606188E+03
col=00~ses=0004~src=234-45~rup=001-01,8.8415304E+07,0.0000000E+00
col=00~ses=0004~src=234-76~rup=005-01,6.0342150E+08,6.6329570E+03
col=00~ses=0004~src=234-77~rup=001-01,1.5567152E+08,0.0000000E+00
col=00~ses=0004~src=235-100~rup=001-01,9.4264800E+07,0.0000000E+00
col=00~ses=0004~src=235-232~rup=001-01,2.7385997E+08,0.0000000E+00
col=00~ses=0004~src=235-245~rup=002-01,3.3544246E+08,1.5870422E+03
col=00~ses=0004~src=235-320~rup=002-01,3.7603958E+08,9.0005391E+03
col=00~ses=0004~src=235-401~rup=002-01,5.7492614E+08,0.0000000E+00
col=00~ses=0004~src=235-411~rup=002-01,2.9195645E+08,0.0000000E+00
col=00~ses=0004~src=235-456~rup=004-01,1.1383505E+09,8.0398477E+04
col=00~ses=0004~src=235-47~rup=002-01,9.3970592E+07,0.0000000E+00
col=00~ses=0004~src=235-54~rup=003-01,9.6952280E+07,0.0000000E+00
col=00~ses=0004~src=235-61~rup=003-01,1.3498374E+08,0.0000000E+00
col=00~ses=0004~src=235-87~rup=001-01,1.3646840E+07,0.0000000E+00
col=00~ses=0004~src=235-88~rup=001-01,1.7246770E+07,0.0000000E+00
col=00~ses=0004~src=238-104~rup=001-01,4.9409200E+06,0.0000000E+00
col=00~ses=0004~src=238-105~rup=001-01,3.7403115E+06,0.0000000E+00
col=00~ses=0004~src=238-110~rup=004-01,5.8231808E+07,0.0000000E+00
col=00~ses=0004~src=238-123~rup=002-01,1.2815303E+07,0.0000000E+00
col=00~ses=0004~src=238-127~rup=001-01,9.3690770E+06,0.0000000E+00
col=00~ses=0004~src=238-143~rup=001-01,7.6088175E+06,0.0000000E+00
col=00~ses=0004~src=238-146~rup=002-01,1.0224203E+07,0.0000000E+00
col=00~ses=0004~src=238-147~rup=001-01,6.6465595E+06,0.0000000E+00
col=00~ses=0004~src=238-174~rup=001-01,1.2257160E+07,0.0000000E+00
col=00~ses=0004~src=238-175~rup=001-01,2.0515666E+07,0.0000000E+00
col=00~ses=0004~src=238-181~rup=001-01,4.4953700E+07,0.0000000E+00
col=00~ses=0004~src=238-186~rup=001-01,3.0898522E+07,0.0000000E+00
col=00~ses=0004~src=238-18~rup=001-01,7.9578244E+05,0.0000000E+00
col=00~ses=0004~src=238-22~rup=001-01,1.7350573E+05,0.0000000E+00
col=00~ses=0004~src=238-26~rup=002-01,1.0555854E+06,0.0000000E+00
col=00~ses=0004~src=238-32~rup=003-01,2.0019285E+06,0.0000000E+00
col=00~ses=0004~src=238-53~rup=001-01,2.0182938E+06,0.0000000E+00
col=00~ses=0004~src=238-63~rup=001-01,1.6620075E+06,0.0000000E+00
col=00~ses=0004~src=238-63~rup=001-02,1.8572149E+06,0.0000000E+00
col=00~ses=0004~src=238-65~rup=002-01,9.3163070E+06,0.0000000E+00
col=00~ses=0004~src=238-74~rup=002-01,7.2862300E+06,0.0000000E+00
col=00~ses=0004~src=238-77~rup=002-01,7.0375400E+06,0.0000000E+00
col=00~ses=0004~src=238-81~rup=003-01,1.4900427E+07,0.0000000E+00
col=00~ses=0004~src=238-91~rup=001-01,3.8331235E+06,0.0000000E+00
col=00~ses=0004~src=238-91~rup=001-02,1.1689359E+07,0.0000000E+00
col=00~ses=0004~src=238-95~rup=001-01,3.3738120E+06,0.0000000E+00
col=00~ses=0004~src=239-18~rup=004-01,7.0026242E+04,0.0000000E+00
col=00~ses=0004~src=239-34~rup=002-01,1.2824951E+05,0.0000000E+00
col=00~ses=0004~src=239-42~rup=001-01,1.6781881E+05,0.0000000E+00
col=00~ses=0004~src=239-45~rup=001-01,1.1588175E+05,0.0000000E+00
col=00~ses=0004~src=239-49~rup=001-01,3.0879925E+05,0.0000000E+00
col=00~ses=0004~src=239-70~rup=001-01,1.9646928E+06,0.0000000E+00
col=00~ses=0004~src=239-86~rup=001-01,2.7608490E+06,0.0000000E+00
col=00~ses=0004~src=239-92~rup=001-01,3.4224665E+06,0.0000000E+00
col=00~ses=0004~src=239-94~rup=001-01,2.2544598E+06,0.0000000E+00
col=00~ses=0004~src=240-108~rup=001-01,2.6258015E+06,0.0000000E+00
col=00~ses=0004~src=240-50~rup=001-01,1.8769309E+05,0.0000000E+00
col=00~ses=0004~src=240-56~rup=001-01,3.9342066E+05,0.0000000E+00
col=00~ses=0004~src=243-213~rup=001-01,1.4269171E+03,0.0000000E+00
col=00~ses=0004~src=243-223~rup=001-01,1.2846900E+04,0.0000000E+00
col=00~ses=0004~src=279-6~rup=001-01,1.6090730E+07,0.0000000E+00
col=00~ses=0004~src=280-49~rup=001-01,8.0771370E+06,0.0000000E+00
col=00~ses=0004~src=280-53~rup=002-01,2.1600892E+07,0.0000000E+00
col=00~ses=0004~src=374-18~rup=002-01,3.0505054E+07,0.0000000E+00
col=00~ses=0004~src=374-229~rup=001-01,4.2642052E+07,0.0000000E+00
col=00~ses=0004~src=374-3~rup=002-01,5.4236510E+06,0.0000000E+00
col=00~ses=0004~src=374-85~rup=001-01,6.2459610E+06,0.0000000E+00
col=00~ses=0004~src=376-127~rup=001-01,6.3113488E+04,0.0000000E+00
col=00~ses=0004~src=376-142~rup=001-01,2.5258006E+04,0.0000000E+00
col=00~ses=0004~src=376-175~rup=001-01,2.5268666E+04,0.0000000E+00
col=00~ses=0004~src=376-200~rup=004-01,3.1517102E+06,0.0000000E+00
col=00~ses=0004~src=376-201~rup=001-01,4.5335672E+05,0.0000000E+00
col=00~ses=0004~src=376-216~rup=001-01,1.6411414E+06,0.0000000E+00
col=00~ses=0004~src=376-216~rup=003-01,8.5572090E+06,0.0000000E+00
col=00~ses=0004~src=376-85~rup=003-01,6.9120782E+02,0.0000000E+00
col=00~ses=0004~src=386-39~rup=002-01,1.1027069E+08,0.0000000E+00
col=00~ses=0005~src=226-64~rup=003-01,2.4658367E+04,0.0000000E+00
col=00~ses=0005~src=227-108~rup=001-01,9.5632936E+07,5.7955151E+02
col=00~ses=0005~src=227-110~rup=001-01,5.3338412E+07,0.0000000E+00
col=00~ses=0005~src=227-163~rup=001-01,4.7083677E+08,0.0000000E+00
col=00~ses=0005~src=227-194~rup=001-01,2.5154258E+08,0.0000000E+00
col=00~ses=0005~src=227-21~rup=001-01,1.1457275E+06,0.0000000E+00
col=00~ses=0005~src=227-57~rup=003-01,2.1013160E+07,0.0000000E+00
col=00~ses=0005~src=228-13~rup=001-01,2.9122258E+06,0.0000000E+00
col=00~ses=0005~src=228-15~rup=001-01,2.9337560E+06,0.0000000E+00
col=00~ses=0005~src=228-160~rup=001-01,1.4201305E+07,0.0000000E+00
col=00~ses=0005~src=228-66~rup=001-01,3.1954798E+07,0.0000000E+00
col=00~ses=0005~src=228-76~rup=001-01,1.1057550E+07,0.0000000E+00
col=00~ses=0005~src=228-84~rup=001-01,1.4929765E+06,0.0000000E+00
col=00~ses=0005~src=228-8~rup=003-01,6.4548456E+07,0.0000000E+00
col=00~ses=0005~src=228-90~rup=001-01,3.5942180E+07,0.0000000E+00
col=00~ses=0005~src=229-134~rup=002-01,6.2121395E+08,0.0000000E+00
col=00~ses=0005~src=229-141~rup=001-01,1.8842011E+08,1.9951954E+03
col=00~ses=0005~src=229-142~rup=001-01,1.9180454E+08,1.6950164E+03
col=00~ses=0005~src=229-26~rup=001-01,3.9885443E+08,4.7172318E+02
col=00~ses=0005~src=229-52~rup=001-01,3.9686646E+08,0.0000000E+00
col=00~ses=0005~src=230-177~rup=003-01,1.4501772E+09,4.4259464E+02
col=00~ses=0005~src=230-183~rup=003-01,1.5489349E+09,0.0000000E+00
col=00~ses=0005~src=230-199~rup=001-01,3.3310854E+08,0.0000000E+00
col=00~ses=0005~src=230-235~rup=002-01,6.9046566E+08,0.0000000E+00
col=00~ses=0005~src=230-236~rup=002-01,9.3557747E+08,0.0000000E+00
col=00~ses=0005~src=230-25~rup=002-01,1.1116719E+09,0.0000000E+00
col=00~ses=0005~src=230-312~rup=001-01,4.9208272E+08,0.0000000E+00
col=00~ses=0005~src=230-346~rup=001-01,3.1668515E+08,0.0000000E+00
col=00~ses=0005~src=231-156~rup=001-01,3.7505501E+08,0.0000000E+00
col=00~ses=0005~src=231-171~rup=001-01,3.5921802E+08,5.8877222E+03
col=00~ses=0005~src=231-61~rup=002-01,1.0626806E+09,0.0000000E+00
col=00~ses=0005~src=233-3~rup=001-01,1.9009492E+07,0.0000000E+00
col=00~ses=0005~src=233-44~rup=001-01,1.4294219E+07,0.0000000E+00
col=00~ses=0005~src=233-71~rup=001-01,4.2701720E+07,1.1519391E+03
col=00~ses=0005~src=234-108~rup=002-01,2.2475675E+08,0.0000000E+00
col=00~ses=0005~src=234-126~rup=001-01,1.6013374E+08,4.9322016E+04
col=00~ses=0005~src=234-131~rup=001-01,1.4229390E+08,0.0000000E+00
col=00~ses=0005~src=235-161~rup=005-01,2.2479016E+08,0.0000000E+00
col=00~ses=0005~src=235-170~rup=001-01,7.4018840E+07,0.0000000E+00
col=00~ses=0005~src=235-180~rup=001-01,2.1076317E+08,0.0000000E+00
col=00~ses=0005~src=235-226~rup=001-01,2.9463984E+08,0.0000000E+00
col=00~ses=0005~src=235-238~rup=001-01,6.3892116E+07,0.0000000E+00
col=00~ses=0005~src=235-276~rup=002-01,2.8755590E+08,0.0000000E+00
col=00~ses=0005~src=235-308~rup=003-01,4.0050906E+08,0.0000000E+00
col=00~ses=0005~src=235-35~rup=001-01,2.3897794E+07,0.0000000E+00
col=00~ses=0005~src=235-426~rup=001-01,3.2280045E+08,0.0000000E+00
col=00~ses=0005~src=235-426~rup=002-01,3.2945114E+08,0.0000000E+00
col=00~ses=0005~src=235-427~rup=002-01,3.3611638E+08,0.0000000E+00
col=00~ses=0005~src=235-483~rup=001-01,2.7137200E+08,0.0000000E+00
col=00~ses=0005~src=235-55~rup=001-01,4.8180640E+07,0.0000000E+00
col=00~ses=0005~src=236-466~rup=001-01,8.2299570E+06,0.0000000E+00
col=00~ses=0005~src=236-521~rup=001-01,7.0435894E+05,0.0000000E+00
col=00~ses=0005~src=238-106~rup=001-01,1.0636367E+07,0.0000000E+00
col=00~ses=0005~src=238-120~rup=002-01,1.7898158E+07,0.0000000E+00
col=00~ses=0005~src=238-126~rup=003-01,3.5323928E+07,0.0000000E+00
col=00~ses=0005~src=238-155~rup=003-01,4.3616076E+07,0.0000000E+00
col=00~ses=0005~src=238-159~rup=002-01,1.5994797E+07,0.0000000E+00
col=00~ses=0005~src=238-15~rup=001-01,1.9494431E+05,0.0000000E+00
col=00~ses=0005~src=238-167~rup=002-01,2.6323872E+07,0.0000000E+00
col=00~ses=0005~src=238-172~rup=001-01,1.7234020E+07,0.0000000E+00
col=00~ses=0005~src=238-175~rup=001-01,4.5910772E+07,0.0000000E+00
col=00~ses=0005~src=238-17~rup=001-01,1.9146306E+05,0.0000000E+00
col=00~ses=0005~src=238-17~rup=001-02,3.1890641E+05,0.0000000E+00
col=00~ses=0005~src=238-17~rup=002-01,7.8798688E+05,0.0000000E+00
col=00~ses=0005~src=238-1~rup=002-01,1.3325697E+04,0.0000000E+00
col=00~ses=0005~src=238-29~rup=001-01,7.8893711E+04,0.0000000E+00
col=00~ses=0005~src=238-39~rup=001-01,8.7675994E+05,0.0000000E+00
col=00~ses=0005~src=238-47~rup=003-01,4.8637760E+06,0.0000000E+00
col=00~ses=0005~src=238-48~rup=001-01,2.5343298E+06,0.0000000E+00
col=00~ses=0005~src=238-51~rup=003-01,7.1253350E+06,0.0000000E+00
col=00~ses=0005~src=238-66~rup=001-01,3.7976948E+06,0.0000000E+00
col=00~ses=0005~src=238-68~rup=001-01,3.0306290E+06,0.0000000E+00
col=00~ses=0005~src=238-73~rup=003-01,5.2948985E+06,0.0000000E+00
col=00~ses=0005~src=239-115~rup=001-01,3.4732352E+06,0.0000000E+00
col=00~ses=0005~src=239-63~rup=001-01,5.3934888E+05,0.0000000E+00
col=00~ses=0005~src=239-74~rup=001-01,3.5356425E+05,0.0000000E+00
col=00~ses=0005~src=240-71~rup=003-01,1.8264448E+06,0.0000000E+00
col=00~ses=0005~src=240-83~rup=001-01,1.6620826E+06,0.0000000E+00
col=00~ses=0005~src=240-84~rup=001-01,1.1340000E+06,0.0000000E+00
col=00~ses=0005~src=280-42~rup=001-01,1.0013479E+07,0.0000000E+00
col=00~ses=0005~src=376-109~rup=001-01,3.4294193E+02,0.0000000E+00
col=00~ses=0005~src=376-110~rup=001-01,1.9170854E+02,0.0000000E+00
col=00~ses=0005~src=376-146~rup=003-01,4.9968934E+05,0.0000000E+00
col=00~ses=0005~src=376-157~rup=001-01,8.6086969E+04,0.0000000E+00
col=00~ses=0005~src=376-175~rup=002-01,7.4896906E+04,0.0000000E+00
col=00~ses=0005~src=376-177~rup=003-01,1.3155976E+06,0.0000000E+00
col=00~ses=0005~src=376-181~rup=002-01,4.8703784E+05,0.0000000E+00
col=00~ses=0005~src=376-210~rup=001-01,7.2131931E+05,0.0000000E+00
col=00~ses=0005~src=386-55~rup=001-01,3.1311394E+07,0.0000000E+00
col=00~ses=0006~src=226-157~rup=002-01,4.6001426E+03,0.0000000E+00
col=00~ses=0006~src=226-36~rup=001-01,1.6001873E+04,0.0000000E+00
col=00~ses=0006~src=226-7~rup=002-01,3.0625078E+04,0.0000000E+00
col=00~ses=0006~src=227-200~rup=001-01,3.5871757E+08,0.0000000E+00
col=00~ses=0006~src=227-67~rup=001-01,1.7447334E+07,0.0000000E+00
col=00~ses=0006~src=228-134~rup=003-01,6.7458325E+06,0.0000000E+00
col=00~ses=0006~src=228-164~rup=003-01,5.8198284E+07,7.2701465E+02
col=00~ses=0006~src=228-22~rup=001-01,1.3680044E+07,0.0000000E+00
col=00~ses=0006~src=228-81~rup=002-01,6.1101800E+06,0.0000000E+00
col=00~ses=0006~src=229-107~rup=001-01,1.2662933E+08,0.0000000E+00
col=00~ses=0006~src=229-130~rup=002-01,2.5462470E+08,5.7294191E+04
col=00~ses=0006~src=229-136~rup=001-01,3.1368851E+08,0.0000000E+00
col=00~ses=0006~src=229-137~rup=002-01,4.0842326E+08,0.0000000E+00
col=00~ses=0006~src=229-143~rup=003-01,4.3127837E+08,2.6469043E+04
col=00~ses=0006~src=229-47~rup=001-01,2.8786518E+08,0.0000000E+00
col=00~ses=0006~src=230-178~rup=002-01,7.5958278E+08,0.0000000E+00
col=00~ses=0006~src=230-260~rup=001-01,9.7432928E+08,0.0000000E+00
col=00~ses=0006~src=230-278~rup=003-01,1.8144927E+09,0.0000000E+00
col=00~ses=0006~src=230-319~rup=002-01,9.6665293E+08,0.0000000E+00
col=00~ses=0006~src=230-327~rup=001-01,6.0164314E+08,0.0000000E+00
col=00~ses=0006~src=231-22~rup=001-01,7.1639968E+08,1.2737751E+03
col=00~ses=0006~src=231-257~rup=001-01,3.2604131E+08,0.0000000E+00
col=00~ses=0006~src=231-46~rup=001-01,3.2770566E+08,0.0000000E+00
col=00~ses=0006~src=231-58~rup=001-01,5.9602752E+08,0.0000000E+00
col=00~ses=0006~src=232-100~rup=002-01,4.7394144E+08,4.9801040E+03
col=00~ses=0006~src=232-110~rup=002-01,8.3769926E+08,7.0633228E+03
col=00~ses=0006~src=232-121~rup=001-01,5.0835962E+08,0.0000000E+00
col=00~ses=0006~src=232-32~rup=004-01,7.9937760E+08,1.8115188E+05
col=00~ses=0006~src=232-43~rup=005-01,1.3785819E+09,4.4074456E+05
col=00~ses=0006~src=232-86~rup=002-01,7.6497408E+08,7.7366094E+04
col=00~ses=0006~src=232-90~rup=001-01,1.9368682E+08,1.3212476E+03
col=00~ses=0006~src=233-65~rup=001-01,1.3401203E+07,0.0000000E+00
col=00~ses=0006~src=233-77~rup=003-01,7.9785152E+07,1.5419435E+03
col=00~ses=0006~src=233-91~rup=003-01,1.2707663E+08,9.7946162E+03
col=00~ses=0006~src=233-95~rup=001-01,4.2342416E+07,4.2129199E+02
col=00~ses=0006~src=234-134~rup=001-01,1.2938677E+08,9.6051963E+03
col=00~ses=0006~src=234-13~rup=001-01,6.9570296E+07,0.0000000E+00
col=00~ses=0006~src=234-152~rup=005-01,8.8376218E+08,3.2734547E+05
col=00~ses=0006~src=234-23~rup=002-01,2.2067666E+08,1.0447483E+03
col=00~ses=0006~src=234-43~rup=002-01,1.3262465E+08,8.6792023E+01
col=00~ses=0006~src=234-45~rup=001-01,5.5199988E+07,0.0000000E+00
col=00~ses=0006~src=234-47~rup=002-01,2.5022042E+08,2.1059482E+03
col=00~ses=0006~src=234-76~rup=001-01,1.3745059E+08,0.0000000E+00
col=00~ses=0006~src=235-140~rup=001-01,2.9148778E+07,0.0000000E+00
col=00~ses=0006~src=235-141~rup=003-01,2.3246584E+08,0.0000000E+00
col=00~ses=0006~src=235-165~rup=001-01,8.4011648E+07,0.0000000E+00
col=00~ses=0006~src=235-191~rup=001-01,4.7080284E+07,0.0000000E+00
col=00~ses=0006~src=235-21~rup=001-01,4.5398024E+07,0.0000000E+00
col=00~ses=0006~src=235-269~rup=002-01,2.4546776E+08,0.0000000E+00
col=00~ses=0006~src=235-317~rup=001-01,2.3984565E+08,8.2295732E+03
col=00~ses=0006~src=235-318~rup=001-01,2.2394910E+08,1.0396440E+04
col=00~ses=0006~src=235-323~rup=002-01,6.1446253E+08,1.4209603E+03
col=00~ses=0006~src=235-388~rup=001-01,1.4240909E+08,0.0000000E+00
col=00~ses=0006~src=235-3~rup=004-01,6.3337392E+07,0.0000000E+00
col=00~ses=0006~src=235-403~rup=001-01,1.3707971E+08,0.0000000E+00
col=00~ses=0006~src=235-84~rup=001-01,6.2571035E+06,0.0000000E+00
col=00~ses=0006~src=236-378~rup=003-01,1.5003199E+06,0.0000000E+00
col=00~ses=0006~src=236-514~rup=002-01,4.5773745E+06,0.0000000E+00
col=00~ses=0006~src=238-111~rup=002-01,1.4046184E+07,0.0000000E+00
col=00~ses=0006~src=238-12~rup=001-01,1.8450422E+04,0.0000000E+00
col=00~ses=0006~src=238-137~rup=001-01,1.2954583E+07,0.0000000E+00
col=00~ses=0006~src=238-13~rup=001-01,5.7030602E+04,0.0000000E+00
col=00~ses=0006~src=238-142~rup=002-01,2.5342662E+07,0.0000000E+00
col=00~ses=0006~src=238-146~rup=001-01,1.2440158E+07,0.0000000E+00
col=00~ses=0006~src=238-148~rup=001-01,1.6748508E+07,0.0000000E+00
col=00~ses=0006~src=238-148~rup=002-01,1.1140981E+07,0.0000000E+00
col=00~ses=0006~src=238-14~rup=002-01,1.6607750E+05,0.0000000E+00
col=00~ses=0006~src=238-150~rup=001-01,5.9983840E+06,0.0000000E+00
col=00~ses=0006~src=238-154~rup=004-01,7.8057920E+07,0.0000000E+00
col=00~ses=0006~src=238-157~rup=003-01,6.4576032E+07,2.8204929E+02
col=00~ses=0006~src=238-158~rup=001-01,1.9393674E+07,0.0000000E+00
col=00~ses=0006~src=238-167~rup=003-01,5.8483160E+07,0.0000000E+00
col=00~ses=0006~src=238-170~rup=001-01,2.6217822E+07,0.0000000E+00
col=00~ses=0006~src=238-177~rup=003-01,7.7910008E+07,0.0000000E+00
col=00~ses=0006~src=238-186~rup=001-01,3.6291332E+07,0.0000000E+00
col=00~ses=0006~src=238-186~rup=003-01,1.1731034E+08,0.0000000E+00
col=00~ses=0006~src=238-21~rup=002-01,1.1670395E+06,0.0000000E+00
col=00~ses=0006~src=238-32~rup=001-01,4.3551212E+05,0.0000000E+00
col=00~ses=0006~src=238-37~rup=001-01,7.0069069E+05,0.0000000E+00
col=00~ses=0006~src=238-42~rup=004-01,3.4641812E+06,0.0000000E+00
col=00~ses=0006~src=238-43~rup=002-01,9.8431962E+05,0.0000000E+00
col=00~ses=0006~src=238-46~rup=003-01,4.0564238E+06,0.0000000E+00
col=00~ses=0006~src=238-4~rup=001-01,1.0003240E+04,0.0000000E+00
col=00~ses=0006~src=238-55~rup=003-01,2.6633520E+06,0.0000000E+00
col=00~ses=0006~src=238-59~rup=003-01,4.1816188E+06,0.0000000E+00
col=00~ses=0006~src=238-65~rup=001-01,2.5245468E+06,0.0000000E+00
col=00~ses=0006~src=238-68~rup=001-01,3.2177162E+06,0.0000000E+00
col=00~ses=0006~src=238-72~rup=002-01,1.8606815E+06,0.0000000E+00
col=00~ses=0006~src=238-84~rup=001-01,4.0480368E+06,0.0000000E+00
col=00~ses=0006~src=238-94~rup=001-01,2.9063102E+06,0.0000000E+00
col=00~ses=0006~src=238-94~rup=001-02,5.1861130E+06,0.0000000E+00
col=00~ses=0006~src=238-98~rup=003-01,4.1994184E+07,0.0000000E+00
col=00~ses=0006~src=239-111~rup=002-01,5.2199660E+06,0.0000000E+00
col=00~ses=0006~src=239-118~rup=001-01,1.0533904E+07,4.0199811E+02
col=00~ses=0006~src=239-19~rup=001-01,1.0210942E+03,0.0000000E+00
col=00~ses=0006~src=239-28~rup=001-01,3.4689910E+04,0.0000000E+00
col=00~ses=0006~src=239-37~rup=001-01,6.5092848E+04,0.0000000E+00
col=00~ses=0006~src=239-52~rup=001-01,2.0640683E+05,0.0000000E+00
col=00~ses=0006~src=240-109~rup=001-01,1.4581714E+06,0.0000000E+00
col=00~ses=0006~src=240-85~rup=001-01,1.1388756E+06,0.0000000E+00
col=00~ses=0006~src=240-96~rup=001-01,1.4959992E+06,0.0000000E+00
col=00~ses=0006~src=240-98~rup=002-01,4.0297385E+06,0.0000000E+00
col=00~ses=0006~src=243-221~rup=001-01,4.3636059E+04,0.0000000E+00
col=00~ses=0006~src=280-46~rup=003-01,2.1865174E+07,0.0000000E+00
col=00~ses=0006~src=280-7~rup=001-01,1.3808704E+07,0.0000000E+00
col=00~ses=0006~src=374-17~rup=003-01,1.0386590E+08,0.0000000E+00
col=00~ses=0006~src=374-83~rup=001-01,7.4453990E+06,0.0000000E+00
col=00~ses=0006~src=376-146~rup=001-01,1.1425221E+05,0.0000000E+00
col=00~ses=0006~src=376-148~rup=001-01,4.3492223E+04,0.0000000E+00
col=00~ses=0006~src=376-174~rup=001-01,7.7727828E+04,0.0000000E+00
col=00~ses=0006~src=376-181~rup=001-01,2.6693391E+05,0.0000000E+00
col=00~ses=0006~src=376-181~rup=001-02,1.9153802E+05,0.0000000E+00
col=00~ses=0006~src=376-199~rup=001-01,5.2780838E+05,0.0000000E+00
col=00~ses=0006~src=376-210~rup=002-01,2.2299258E+06,0.0000000E+00
col=00~ses=0006~src=376-215~rup=001-01,2.8541847E+05,0.0000000E+00
col=00~ses=0006~src=386-17~rup=002-01,2.4889414E+08,0.0000000E+00
col=00~ses=0006~src=386-24~rup=002-01,8.0012040E+07,0.0000000E+00
col=00~ses=0006~src=386-51~rup=001-01,5.0981192E+07,0.0000000E+00
col=00~ses=0006~src=386-76~rup=001-01,1.7850386E+07,0.0000000E+00
col=00~ses=0007~src=226-239~rup=001-01,4.3190309E+04,0.0000000E+00
col=00~ses=0007~src=227-185~rup=002-01,7.6349600E+08,0.0000000E+00
col=00~ses=0007~src=227-192~rup=002-01,4.9139389E+08,0.0000000E+00
col=00~ses=0007~src=228-100~rup=001-01,1.2145049E+07,0.0000000E+00
col=00~ses=0007~src=228-37~rup=001-01,2.8380128E+05,0.0000000E+00
col=00~ses=0007~src=229-126~rup=002-01,3.0100982E+08,1.5607098E+04
col=00~ses=0007~src=229-12~rup=001-01,1.4562886E+08,7.9943463E+02
col=00~ses=0007~src=229-12~rup=001-02,1.9805858E+08,0.0000000E+00
col=00~ses=0007~src=229-22~rup=003-01,6.6624883E+08,1.7185723E+04
col=00~ses=0007~src=229-2~rup=003-01,6.4465754E+08,1.1753376E+05
col=00~ses=0007~src=229-30~rup=002-01,5.8983168E+08,9.7576485E+01
col=00~ses=0007~src=229-45~rup=001-01,4.9299366E+08,5.1460187E+02
col=00~ses=0007~src=229-46~rup=001-01,2.8980960E+08,0.0000000E+00
col=00~ses=0007~src=230-124~rup=001-01,5.5331002E+08,0.0000000E+00
col=00~ses=0007~src=230-212~rup=002-01,1.0445457E+09,0.0000000E+00
col=00~ses=0007~src=230-255~rup=002-01,1.0118408E+09,0.0000000E+00
col=00~ses=0007~src=230-58~rup=001-01,3.8152947E+08,0.0000000E+00
col=00~ses=0007~src=230-74~rup=001-01,4.5575018E+08,0.0000000E+00
col=00~ses=0007~src=231-197~rup=002-01,1.0266238E+09,5.3223358E+02
col=00~ses=0007~src=231-197~rup=003-01,5.6343610E+08,1.5960215E+03
col=00~ses=0007~src=231-27~rup=001-01,4.9741494E+08,0.0000000E+00
col=00~ses=0007~src=231-62~rup=002-01,5.3511130E+08,0.0000000E+00
col=00~ses=0007~src=231-90~rup=001-01,5.7893446E+08,0.0000000E+00
col=00~ses=0007~src=232-115~rup=002-01,5.4726419E+08,1.5000792E+04
col=00~ses=0007~src=232-13~rup=001-01,1.2280328E+08,8.3756533E+03
col=00~ses=0007~src=232-2~rup=001-01,1.8533707E+08,9.2866164E+04
col=00~ses=0007~src=232-48~rup=001-01,1.2912428E+08,2.3903203E+03
col=00~ses=0007~src=233-58~rup=001-01,3.0147806E+07,6.4388147E+02
col=00~ses=0007~src=233-78~rup=002-01,1.6623146E+08,1.0031069E+05
col=00~ses=0007~src=234-101~rup=004-01,3.1246029E+08,0.0000000E+00
col=00~ses=0007~src=234-126~rup=001-01,9.7637672E+07,6.8798301E+03
col=00~ses=0007~src=234-14~rup=001-01,5.6780540E+07,0.0000000E+00
col=00~ses=0007~src=234-41~rup=001-01,6.2529320E+07,0.0000000E+00
col=00~ses=0007~src=234-58~rup=001-01,1.3517107E+08,1.0309912E+03
col=00~ses=0007~src=234-71~rup=001-01,2.4777590E+08,0.0000000E+00
col=00~ses=0007~src=234-77~rup=002-01,3.0189894E+08,9.9469238E+03
col=00~ses=0007~src=234-84~rup=003-01,6.5153069E+08,1.0718224E+04
col=00~ses=0007~src=235-169~rup=001-01,1.2492814E+08,0.0000000E+00
col=00~ses=0007~src=235-218~rup=002-01,2.2149827E+08,0.0000000E+00
col=00~ses=0007~src=235-318~rup=001-01,3.3267242E+08,6.7633613E+03
col=00~ses=0007~src=235-431~rup=001-01,1.3940462E+08,2.5787628E+02
col=00~ses=0007~src=235-458~rup=001-01,3.1294915E+08,2.5761789E+02
col=00~ses=0007~src=235-84~rup=001-01,9.2691470E+06,0.0000000E+00
col=00~ses=0007~src=236-382~rup=001-01,3.5555892E+06,0.0000000E+00
col=00~ses=0007~src=236-467~rup=002-01,2.0448388E+07,0.0000000E+00
col=00~ses=0007~src=238-102~rup=001-01,4.7285320E+06,0.0000000E+00
col=00~ses=0007~src=238-104~rup=001-01,3.0834692E+06,0.0000000E+00
col=00~ses=0007~src=238-112~rup=001-01,5.4155205E+06,0.0000000E+00
col=00~ses=0007~src=238-114~rup=001-01,1.1728962E+07,0.0000000E+00
col=00~ses=0007~src=238-117~rup=001-01,4.8551065E+06,0.0000000E+00
col=00~ses=0007~src=238-118~rup=003-01,1.9095144E+07,0.0000000E+00
col=00~ses=0007~src=238-130~rup=001-01,6.0124630E+06,0.0000000E+00
col=00~ses=0007~src=238-131~rup=002-01,1.1695520E+07,0.0000000E+00
col=00~ses=0007~src=238-136~rup=001-01,9.7510960E+06,0.0000000E+00
col=00~ses=0007~src=238-139~rup=001-01,1.3947840E+07,0.0000000E+00
col=00~ses=0007~src=238-145~rup=001-01,1.4510105E+07,0.0000000E+00
col=00~ses=0007~src=238-146~rup=003-01,3.2178696E+07,0.0000000E+00
